long_m,48,web| url=http://www.theeastafrican.co.ke/business/-250m-for-lake-turkana-wind-power-project-/-/2560/2348230/-/itepg9z/-/index.html|,t
long_m,48,convenes lenders to secure kenyas largest private sector investment| url=http://allafrica.com/stories/201403260619.html}}</ref>  * [[african development bank]] * [[standard bank of south africa]] * [[nedbank|nedbank capital]] * [[norfund]] * [[european investment bank]] * [[netherlands development finance company]] * [[proparco]] * [[east african development bank]]  * [[pta bank]] * [[german investment corporation]] * [[triodos bank]] * ekf bank * [[overseas private investment corporation]]<ref name=america>{{cite web|url=http://www.theeastafrican.co.ke/business/-250m-for-lake-turkana-wind-power-project-/-/2560/2348230/-/itepg9z/-/index.html|title=$250m for lake turkana wind power project|accessdate=18 february 2015|date=14 june 2014| first=kennedy|last=senelwa|newspaper=[[the eastafrican]] (nairobi)}}</ref>  ;donors the following entities made outright donations to the project:<ref name=signing/>  * [[government of the netherlands]] - €10 million * [[european union|eu africa infrastructure trust fund]] (part of the [[european commission]]) - €25 million.,t
long_s,6,36°4806.0e,f
long_s,6,"web|url=https://www.google.com/maps/place/2%c2%b04333.0%22n+36%c2%b04806.0%22e/@2.6298731,37.1297518,9z/data=!4m2!3m1!1s0x0:0x0| title=approximate location of lake turkana wind power station at google maps|accessdate=18 february 2015|first=.|last=google|",t
long_s,6,"web|date=18 april 2015|  url=http://www.theeastafrican.co.ke/business/works-on-300mw-turkana-wind-farm-start/-/2560/2690090/-/cxt8d2/-/index.html|title=works on 300mw turkana wind farm start|accessdate=25 april 2015|first=steve|  last=mbogo|newspaper=[[the eastafrican]] (nairobi)}}</ref>  ==history==  ltwp was created in 2006 out of the partnering of anset africa limited (a company involved in project development and management in the areas of tourism, biogas energy, telecommunications, solid waste management, and road construction) and kp&p (a company that develops and operates wind energy projects).",t
long_s,6,convenes lenders to secure kenyas largest private sector investment| url=http://allafrica.com/stories/201403260619.html}}</ref>  * [[african development bank]] * [[standard bank of south africa]] * [[nedbank|nedbank capital]] * [[norfund]] * [[european investment bank]] * [[netherlands development finance company]] * [[proparco]] * [[east african development bank]]  * [[pta bank]] * [[german investment corporation]] * [[triodos bank]] * ekf bank * [[overseas private investment corporation]]<ref name=america>{{cite web|url=http://www.theeastafrican.co.ke/business/-250m-for-lake-turkana-wind-power-project-/-/2560/2348230/-/itepg9z/-/index.html|title=$250m for lake turkana wind power project|accessdate=18 february 2015|date=14 june 2014| first=kennedy|last=senelwa|newspaper=[[the eastafrican]] (nairobi)}}</ref>  ;donors the following entities made outright donations to the project:<ref name=signing/>  * [[government of the netherlands]] - €10 million * [[european union|eu africa infrastructure trust fund]] (part of the [[european commission]]) - €25 million.,t
long_ew,e,{{engvarb|date=august 2015}} {{use dmy dates|date=august 2015}}   the lake turkana wind power project (ltwp) is the single largest private investment in kenya’s history.,f
long_ew,e,"the wind farm covers 40,000 acres (162 km ²) and is located in loiyangalani district, marsabit county.",f
long_ew,e,"the ksh70 billion wind farm aims to provide 310mw of reliable, low cost wind power to kenya’s national grid, equivalent to approximately 17 per cent of the country’s current installed electricity generating capacity.  on completion, the project will comprise 365 wind turbines, each with a capacity of 850 kw; the associated overhead electric grid collection system and a high voltage substation that will be connected to the national grid.",f
long_ew,e,the power produced will be bought at a fixed price by kenya power (kplc) over a 20-year period in accordance with the power purchase agreement (ppa) with the latter.,f
long_ew,e,"the project proponent is the ltwp consortium comprising kp&p africa b.v. and aldwych international as co-developers, industrial fund for developing countries (ifu), vestas east africa limited (vestas), finnish fund for industrial cooperation ltd (finnfund), klp norfund investment as (klp norfund) and sandpiper.",f
long_ew,e,"the date of completion has been delayed due to community, lender, social & environmental issues.",f
long_ew,e,these include: the opposition of local tribal inhabitants in the sarima region; the filing of a lawsuit at meru high court regarding land titles in 2014;<ref name=siplf.org>sarima,f
long_ew,e,"indigenous peoples’ land forum: background, http://siplf.org/en/background/</ref>",f
long_ew,e,and the world bank withdrawing its support in october 2012.<ref,f
long_ew,e,name=worldbank.org>world,f
long_ew,e,"bank, ‘project tobedroppedkenya: lake turkana wind project’, 2012, http://www.worldbank.org/projects/p128163/kenya-lake-turkana-wind-project?lang=en</ref>  ==location== the wind farm will be located approximately {{convert|50|km|mi}}, north of the town of [[south horr]], in [[loyangalani|loyangalani sub-county]], in the extreme western part of [[marsabit county]], in the former [[eastern province (kenya)|eastern province]].<ref",f
long_ew,e,"name=profile>{{cite web|date=31 august 2014|accessdate=18 february 2015| url=http://www.ltwp.co.ke/the-project/project-profile| title=lake turkana wind power station: project profile|last=ltwp|publisher=lake turkana wind power (ltwp)}}</ref> this location lies approximately {{convert|230|km|mi}}, by road, northwest of [[marsabit]], where the county headquarters are located.<ref>{{cite",f
long_ew,e,"web| url=http://distancecalculator.globefeed.com/kenya_distance_result.asp?fromplace=marsabit%2c%20kenya&toplace=loiyangalani%2c%20marsabit%2c%20kenya%2c&dt1=chijethd8eetkrcrep-q2vo0crw&dt2=chijuzz_qrk2mhcrstjfbeir8py|title=approximate road distance between marsabit and lake turkana wind farm with interactive map|publisher=globefed.com|accessdate=18 february 2015}}</ref> the approximate coordinates of the wind farm will be:2°4333.0n,",f
long_ew,e,36°4806.0e,f
long_ew,e,(latitude:2.725833;,f
long_ew,e,longitude:36.801667).<ref>{{cite,t
long_ew,e,"web|url=https://www.google.com/maps/place/2%c2%b04333.0%22n+36%c2%b04806.0%22e/@2.6298731,37.1297518,9z/data=!4m2!3m1!1s0x0:0x0| title=approximate location of lake turkana wind power station at google maps|accessdate=18 february 2015|first=.|last=google|",f
long_ew,e,publisher=[[google|google maps]]}}</ref> the project is planned on indigenous pastoralist land.,f
long_ew,e,"the tribes that communally own land in this area include [[el molo people|el molo]], [[rendille people|rendille]], [[samburu people|samburu]], [[turkana people|turkana]] and other indigenous and pastoralist communities in the south-east of marsabit county.<ref>minority",f
long_ew,e,"rights group international, kenya: minorities, indigenous peoples and ethnic diversity, 2005, p.16, http://www.minorityrights.org/download.php@id=147</ref>",f
long_ew,e,Erro:533,f
long_ew,e,name=largest>{{cite web|accessdate=18 february 2015|url=http://www.businessdailyafrica.com/vestas-365-turkana-turbines-largest-in-its-history/-/539552/2559196/-/item/0/-/1463y5c/-/index.html|first=john|,f
long_ew,e,title=danish firm says 365 turkana turbines order largest in its history|date=17 december 2014|newspaper=[[the eastafrican]] (nairobi)|last=gachiri}}</ref> the power generated from the wind turbines will be transmitted via overhead electric cables to a substation which will be located on the premises.,t
long_ew,e,"from the substation, power will be evacuated via 400kv high voltage electric cables to a substation in [[suswa]], approximately {{convert|600|km|mi}}, south of loyangalani,<ref>{{cite web|accessdate=18 february 2015| url=http://distancecalculator.globefeed.com/kenya_distance_result.asp?fromplace=loyangalani%2c%20marsabit%2c%20kenya&toplace=suswa%2c%20kajiado%2c%20kenya%2c&dt1=chijuzz_qrk2mhcrstjfbeir8py&dt2=chijgyqy4-hdlhgr5olq9yyqjou| title=road distance between loyangalani and suswa with interactive map|publisher=globefeed.com}}</ref> where it will be integrated into the national power grid.",f
long_ew,e,the electricity will be bought by [[kenya power and lighting company|kenya power company]] at a fixed price for 20 years from the time of commissioning.,f
long_ew,e,"as part of the development, the road from [[laisamis]] to the project site, a distance of approximately {{convert|240|km|mi}},<ref>{{cite web| url=http://distancecalculator.globefeed.com/kenya_distance_result.asp?fromplace=laisamis%2c%20marsabit%2c%20kenya&toplace=loyangalani%2c%20marsabit%2c%20kenya%2c&dt1=chijsclud4i6jxcr1a7pbtzgf2c&dt2=chijuzz_qrk2mhcrstjfbeir8py| title=road distance between laisamis and loyangalani with map| accessdate=18 february 2015|publisher=globefeed.com}}</ref> is slated to be upgraded.<ref",f
long_ew,e,name=profile/> construction began in 2015 and full operation to commence in 2018.<ref,f
long_ew,e,name=cable>{{cite web|last=court|publisher=[[cable news network]]|url=http://www.cnn.com/2015/01/29/business/ltwp-kenya-windpower/|,t
long_ew,e,title=will africas biggest wind power project transform kenyas growth?|accessdate=18,f
long_ew,e,"february 2015|date=29 january 2015|first=alex}}</ref> as of april 2015, construction has begun.",f
long_ew,e,the first 90 mw is expected online in october 2016 with full commissioning of the full 300mw is planned for july 2017.<ref>{{cite,f
long_ew,e,"web|date=18 april 2015|  url=http://www.theeastafrican.co.ke/business/works-on-300mw-turkana-wind-farm-start/-/2560/2690090/-/cxt8d2/-/index.html|title=works on 300mw turkana wind farm start|accessdate=25 april 2015|first=steve|  last=mbogo|newspaper=[[the eastafrican]] (nairobi)}}</ref>  ==history==  ltwp was created in 2006 out of the partnering of anset africa limited (a company involved in project development and management in the areas of tourism, biogas energy, telecommunications, solid waste management, and road construction) and kp&p (a company that develops and operates wind energy projects).",t
long_ew,e,"in 2005, discussions with the kenyan government began regarding the development of a wind power project near to [[lake turkana]] and as a result, extensive wind assessments were conducted.",f
long_ew,e,later in 2007 environmental fieldwork was undertaken.<ref>lake,f
long_ew,e,"turkana wind power, updated environmental and social impact assessment study report, 2011, p.2 http://www.eib.org/infocentre/register/all/53222536.pdf;",f
long_ew,e,"lake turkana wind power, environmental and social impact assessment study report, 2009, pp.13-14</ref> a [[memorandum of understanding]] (mou) was signed between ltwp and [[kenya power and lighting company|kenya power]] on 10 april 2008.<ref>lake",f
long_ew,e,"turkana wind power, updated environmental and social impact assessment study report, 2011, p.2 http://www.eib.org/infocentre/register/all/53222536.pdf</ref>",f
long_ew,e,land permits ir number 6395/1 (l.r.,f
long_ew,e,28031) and ir number 6396/1 (l.r.,f
long_ew,e,"28031/2) were signed with the kenyan government in march 2009<ref>lake turkana wind power, environmental and social impact assessment study report, 2009, pp.1-2, p.30</ref> which caused problems when local communities only came to know the plans in april 2014.<ref",f
long_ew,e,name=siplf.org/>,f
long_ew,e,construction began in 2015 and is expected to be complete in 2018.<ref,f
long_ew,e,"name=profile/> in march 2016, the first shipment of 30 wind turbines arrived in the country, in anticipation of the first 50mw coming online in september 2016.<ref>{{cite",f
long_ew,e,web|url=http://www.businessdailyafrica.com/lake-turkana-wind-power-receives-first-turbine-shipment/-/539546/3100078/-/fp8brnz/-/index.html|,f
long_ew,e,title=lake turkana wind power receives first turbine shipment |date=2 march 2016| accessdate=2 march 2016 |first=neville | last=otuki|location=nairobi| newspaper=[[business daily africa]]}}</ref>  ==developers and funding== the company that owns and is developing the wind farm is called lake turkana wind power limited.,t
long_ew,e,the consortium which owns ltwp limited includes the following entities:<ref name=profile/>  ; equity partners * kp&p bv africa * aldwych international limited * wind power a.s.,f
long_ew,e,(vestas) - turbine supplier * [[norfund]]<ref>{{cite web|url=http://www.norfund.no/eastern-africa/lake-turkana-wind-project-article350-319.html|date=24,f
long_ew,e,march 2014|accessdate=18 february 2015|first=.|last=press,f
long_ew,e,"release| title=norfund: investments - lake turkana wind project| publisher=[[norfund]]}}</ref> * ifu-danish development bank * finnfund * [[google]] - to pay us$40 million for a 12.5 percent shareholding in the power project, once up and running.<ref>{{cite",f
long_ew,e,web| url=http://www.businessdailyafrica.com/corporate-news/google-eyes-sh4bn-stake-in-turkana-wind-power-plant/-/539550/2923178/-/37xhssz/-/index.html|title=google,t
long_ew,e,"eyes sh4 billion stake in turkana wind power plant|accessdate=20 october 2015| date=20 october 2015|first=mark|last=okuttah|newspaper=[[business daily africa]]|location=nairobi}}</ref> * other equity partners  ;financial partners the lead arranger for the us$853.12 million syndicated financing package is the african development bank, with standard bank and nedbank capital of [[south africa]] as co-arrangers.<ref>{{cite",t
long_ew,e,web| url=http://www.theeastafrican.co.ke/business/-250m-for-lake-turkana-wind-power-project-/-/2560/2348230/-/itepg9z/-/index.html|,f
long_ew,e,title=$858 million gets lake turkana wind power plant moving|last=akumu|accessdate=18 february 2015|date=29 march 2014| first=washington| newspaper=[[the eastafrican]] (nairobi)}}</ref> the following have provided financing to the project.<ref,t
long_ew,e,name=profile/><ref name=signing>{{cite web|date=24 march 2014|last=sponsor wire| first=.|accessdate=18,f
long_ew,e,february 2015|publisher=[[african development bank]] via [[allafrica.com]]|title=afdb,f
long_ew,e,convenes lenders to secure kenyas largest private sector investment| url=http://allafrica.com/stories/201403260619.html}}</ref>  * [[african development bank]] * [[standard bank of south africa]] * [[nedbank|nedbank capital]] * [[norfund]] * [[european investment bank]] * [[netherlands development finance company]] * [[proparco]] * [[east african development bank]]  * [[pta bank]] * [[german investment corporation]] * [[triodos bank]] * ekf bank * [[overseas private investment corporation]]<ref name=america>{{cite web|url=http://www.theeastafrican.co.ke/business/-250m-for-lake-turkana-wind-power-project-/-/2560/2348230/-/itepg9z/-/index.html|title=$250m for lake turkana wind power project|accessdate=18 february 2015|date=14 june 2014| first=kennedy|last=senelwa|newspaper=[[the eastafrican]] (nairobi)}}</ref>  ;donors the following entities made outright donations to the project:<ref name=signing/>  * [[government of the netherlands]] - €10 million * [[european union|eu africa infrastructure trust fund]] (part of the [[european commission]]) - €25 million.,t
long_ew,e,Erro:510,f
long_ew,e,"the $150 million offer<ref>jaindi kisero, the east african, spain gives giant turkana wind power project $150m funding, 1 march 2010: http://www.theeastafrican.co.ke/news/-/2558/870272/-/pumtl7z/-/</ref> comprises:  * a concessional loan of €55 million ($74 million) at an interest of 0.10 per cent, with a repayment period of 30 years, including a 14-year grace period.",t
long_ew,e,"the loan will be supported by a financial co-operation agreement between kenya’s [[ministry of finance (kenya)|ministry of finance]] and spain’s [[ministry of industry, tourism and trade (spain)|ministry of industry, tourism and trade]]; * €55 million in commercial credit with support from the [[:es:cesce|spanish export credit insurance company]] on [[organisation for economic co-operation and development|oecd]] terms; * a sovereign guarantee by the kenyan government.",f
long_ew,e,"this means that the kenya electricity transmission company (ketraco), a government-owned entity created in 2008,<ref>kenya electricity transmission company: about us: http://www.ketraco.co.ke/about/</ref> will also partly fund the transmission line and the substation by means of a tolling arrangement with kenya power.",f
long_ew,e,spanish company isolux corsán won a $208.1 million tender for this construction.<ref>judy,f
long_ew,e,"mwende, kenya construction business review, isolux to build 400-kv transmission line in kenya, 13 june 2011, http://www.constructionkenya.com/2107/isolux-to-build-400-kv-transmission-line-in-kenya/</ref>",t
long_ew,e,Erro:507,t
long_ew,e,name=worldbank.org/>,f
long_ew,e,bank officials allegedly had concerns that the electricity produced would outweigh demand.<ref>matina,f
long_ew,e,"stevis, lake turkana wind farm project in kenya faces headwinds, wall street journal, may 2015 http://www.wsj.com/articles/lake-turkana-wind-farm-project-in-kenya-faces-headwinds-1430881511</ref> the world bank group’s country director in kenya, mr.",f
long_ew,e,"johannes zutt, stated that kenya could be left with excess power on the grid worth up to sh8.5 billion (equivalent to $100 million) per year.<ref>zeddy",f
long_ew,e,"sambu and muna wahome, kenya power deal that forced world bank out of wind farm, business daily africa, october 2012, http://www.businessdailyafrica.com/kenya-power-deal-that-forced-world-bank-out-of-wind-farm-/-/539546/1538602/-/tvegggz/-/</ref> originally, the project was expected to be fully operational by the end of 2014.<ref>clar",f
long_ew,e,"ni chonghaile, kenya to host largest sub-saharan africa’s largest windfarm, the guardian, march 2012, http://www.theguardian.com/global-development/2012/mar/28/kenya-to-host-largest-windfarm-turkana</ref>",f
long_ew,e,"from the project perspective, the withdrawal of the world bank could be seen in a positive light as it allowed ltwp to move forward to financial close.<ref>akumu,",f
long_ew,e,"[http://www.theeastafrican.co.ke/news/-858m-gets-lake-turkana-wind-power-plant-moving-/-/2558/2262366/-/7rc7oc/-/ $858m gets lake turkana wind power plant moving], [[the east african]], nairobi, 29 march 2014.",t
long_ew,e,retrieved on 26 june 2015.</ref> a source at power transmission firm ketraco indicated that the agency was happy with the world bank’s decision to quit.,f
long_ew,e,we are happy that the world bank has withdrawn.,f
long_ew,e,they were putting a lot of hurdles in our way but now we can go ahead.<ref>zeddy,f
long_ew,e,"sambu and muna wahome, kenya power deal that forced world bank out of wind farm, business daily africa, october 2012, http://www.businessdailyafrica.com/kenya-power-deal-that-forced-world-bank-out-of-wind-farm-/-/539546/1538602/-/item/1/-/50bmqa/-/index.html</ref> another commentator noted that this is the third project in kenya the world bank has sabotaged in the last six years citing feeble excuses and [a]ll is not lost however... as the african [development] bank is now looking at ways of getting other guarantors to ensure the project does not delay further, local media reported.<ref>wa",f
long_ew,e,"kyendo, musyoka.",f
long_ew,e,[http://eaerb.blogspot.com/2012/10/oh-no-not-world-bank-again.html,f
long_ew,e,"oh no! not the world bank again!], [[eaer briefs]], nairobi, 21 october 2012.",f
long_ew,e,retrieved on 26 june 2015.</ref>,f
long_ew,e,Erro:509,f
long_ew,e,"ltwp claims the wind farm will reduce and possibly eliminate kenyas dependency on diesel and heavy fuel power stations, however, this claim is unsubstantiated.",f
long_ew,e,"fuel imports to fire up these thermal power stations, costs the kenyan taxpayer us$150 million (kes:17 billion) annually.<ref",f
long_ew,e,"name=largest/> it is anticipated that the project will contribute kes:3 billion (us$35 million) annually, and kes:58.6 billion (us$673 million), in tax revenue over a period 20 years.",f
long_ew,e,"during construction, approximately 2,500 workers will be hired.",f
long_ew,e,"once commissioned, the power station will employ 200 full-time staff.<ref",f
long_ew,e,"name=profile/><ref name=cable/>  despite these apparent benefits the ltwp appears to offer kenya, evidence highlighted below suggests that overall the project could be negative for the kenyan government, citizens, ketraco and kenya power.",f
long_ew,e,Erro:501,f
long_ew,e,"with a power tariff of euro 7.52cents per kwh, ltwp is one of the lowest power tariffs in kenya along with geothermal power.",t
long_ew,e,it is estimated that kenya will save up to $120 million a year in fuel cost displacement cost by reducing reliance on diesel power plants.,f
long_ew,e,"ltwp’s contract [[power purchase agreement|(power purchase agreement)]] with government-owned [[kenya power and lighting company|kenya power]] obliges the utility to buy all electricity produced by the wind farm, even if it is not needed, or if more economic electricity sources are available; the power produced will be bought at a fixed price by kenya power (kplc) over a 20-year period in accordance with the signed power purchase agreement (ppa).<ref>archive.org,",f
long_ew,e,"‘cached file of lake turkana wind power project profile’, https://web.archive.org/web/20141031200923/http://ltwp.co.ke/the-project/project-profile</ref>  furthermore, the kenyan government has signed guarantees with ltwp to cover costs in case kenya power cannot afford to pay for excess electricity for the duration of the ppa.<ref name=wsj.com>matina",f
long_ew,e,"stevis, lake turkana wind farm project in kenya faces headwinds, wall street journal, may 2015, www.wsj.com/articles/lake-turkana-wind-farm-project-in-kenya-faces-headwinds-1430881511</ref>  in order to mitigate this risk the [[african development fund]] has provided a partial risk guarantee up to the value of €20 million.<ref>kaushik",f
long_ew,e,"ray, lake turkana gets up to speed, project finance international, 2015, http://www.pfie.com/lake-turkana-gets-up-to-speed/21178007.fullarticle</ref> the kenyan government is also liable for losses incurred by delay due to political causes or project failure.<ref",f
long_ew,e,name=wsj.com/>,f
long_ew,e,"these costs, as well as the expenses for the transmission line, are therefore likely be passed on to kenyan taxpayers and electricity consumers on top of the electricity produced and result in higher prices for electricity users than current rates.",f
long_ew,e,Erro:501,f
long_ew,e,"malingha doya, ‘kenya postpones renewable energy drive to reduce power costs’, bloomberg news, 27 november 2013, http://www.bloomberg.com/news/articles/2013-11-26/kenya-suspends-licensing-new-wind-farms-solar-plants-until-2017;",t
long_ew,e,"african development bank, lake turkana wind power project nominated power deal of the year in 2014, december 2014, http://www.afdb.org/en/news-and-events/article/lake-turkana-wind-power-project-nominated-power-deal-of-the-year-in-2014-13886/</ref> it is generally accepted in wind technology research that intermittent resources can destabilise a small grid such as that in kenya, especially if it is concentrated all in one location.",t
long_ew,e,"denmark has over 19% wind power [[wind power in denmark|(wind capacity of 4,885mw)]] connected to the grid, but this capacity is supplied across thousands of projects.",f
long_ew,e,"while ltwp aims to provide 310mw of reliable, low cost wind power to the kenya national grid, equivalent to approximately 18% of kenya’ current installed electricity generating capacity, currently,kenya has a total installed capacity of 2,300 mw, largely being generated by hydro (46.3%) and thermal (37.4%).",f
long_ew,e,"the government targets to increase generating capacity to 6,762mw in 2017.",f
long_ew,e,"kenya also plans to change the energy generation mix, with a view of reducing dependency on hydro and thermal.",t
long_ew,e,ltwp will play a key role in balancing the energy generation mix.,f
long_ew,e,Erro:509,f
long_ew,e,represent the communities in the ongoing court case.<ref>sarima,f
long_ew,e,"indigenous peoples’ land forum: background, http://siplf.org/en/background/;",f
long_ew,e,"ali abdi, ‘sh75 billion lake turkana wind power project case adjourned to january 2015’, the counties, 25 november 2014, http://www.standardmedia.co.ke/thecounties/article/2000142538/sh75-billion-lake-turkana-wind-power-project-case-adjourned-to-january-2015; james mbaka, ‘kenya: locals want court to halt power project’, the star, 27 october 2014, http://allafrica.com/stories/201410272378.html</ref>  ==criticisms==  ===indigenous rights issues===  ltwp project does not comply with national, international and regional laws that protect indigenous rights (see [[un declaration on the rights of indigenous peoples]] and article 2 of the kenyan constitution<ref>the constitution of kenya, 2010, http://kenyalaw.org/kl/index.php?id=398</ref>).",f
long_ew,e,the project will occupy 162&nbsp;km<sup>2</sup> of communally owned land that belongs to indigenous pastoralist tribes held in trust by the local authority for the use of the inhabitants.,t
long_ew,e,the private individual land titles obtained by ltwp are considered illegal by the sarima indigenous peoples land forum.,f
long_ew,e,"furthermore, ltwp use [[terra nullius]] rationale to deny that communities have legal right or claim to the land and are therefore not eligible for land compensation:<ref>lake turkana wind power, resettlement action plan, p.7; african development bank, full resettlement action plan summary, november 2014, http://www.afdb.org/fileadmin/uploads/afdb/documents/project-and-operations/rap_summary_sirima_village_lake_turkana__wind_power_project.pdf</ref>",f
long_ew,e,":the sirima [sic] village is located within the proposed ltwp wind farm site previously designated trust land and now leased to ltwp, under a 33 year term, renewable up to 99 years.",t
long_ew,e,under the previous designation trust land it was managed under the district administration for an on behalf of the community.,f
long_ew,e,"consequently, the paps [project affected persons] \ nomadic pastoralist have customary rights of use to land pastures, however have no recognisable legal right or claim to the land other than use and are therefore not eligible for land compensation.<ref>lake",f
long_ew,e,"turkana wind power, resettlement action plan, p.7</ref>  additionally, the un indigenous right to [[free, prior and informed consent|free, prior and informed consent]] has been violated by ltwp as communities in the affected region only came to know of the project plans in april 2014; permits to survey areas were signed in 2005 and the letter of allotment that privatised the land in the name of ltwp was signed in march 2009.",f
long_ew,e,only in 2009 did ltwp begin to conduct community engagement and consultation after various permits and agreements had already been signed.<ref,f
long_ew,e,name=siplf.org/><ref>lake,f
long_ew,e,"turkana wind power, environmental and social impact assessment study report, 2009, pp.1-2, p.30; lake turkana wind power, updated environmental and social impact assessment study report, 2011, p.2 http://www.eib.org/infocentre/register/all/53222536.pdf</ref>",f
long_ew,e,Erro:507,f
long_ew,e,"ltwp documents detail plans for the construction of a new camp for 2,500 construction site workers.",t
long_ew,e,"ltwp states that these workers will be employed local workers, trained for the job.",f
long_ew,e,"however, this part of northern kenya lacks enough people to provide the labour so ltwp will need to employ most of these workers from outside the local area.<ref>lake",f
long_ew,e,"turkana wind power project, updated environmental and social impact assessment study report, 2011,pp.11-15",f
long_ew,e,http://www.eib.org/infocentre/register/all/53222536.pdf;,f
long_ew,e,"lake turkana wind power, environmental and social impact assessment study report, 2009, pp.87-95, http://www.kenyapower.co.ke/docs/ltwp%20esia%20updated_report.pdf</ref>  according to the esia, there are a number of potential negative local impacts due to the arrival of the 2,500 workers, and the construction work in general.",f
long_ew,e,"these include: cultural contamination; increased risk of [[hiv/aids]], [[malaria]] and [[schistosomiasis|bilzharia]]; increased insecurity and community conflicts; challenges of labour force management; increased accidents and [[occupational hazard]]s; increase in [[antisocial behavior]] such as theft, alcohol consumption, production of illegal brews, and the introduction of commercial sex; long-term erosion of normal community life; increased demand for wood resources in an area with an already acute shortage; sanitation and waste disposal problems; decreased livestock grazing area.<ref>lake",t
long_ew,e,"turkana wind power, environmental and social impact assessment study report, 2009, pp.87-95, http://www.kenyapower.co.ke/docs/ltwp%20esia%20updated_report.pdf</ref>",f
long_ew,e,Erro:510,f
long_ew,e,"to prevent or undermine uncomfortable questions, consortium representatives promised contracts and jobs to some local elites.",f
long_ew,e,"when activists unveiled the theft of community land and filed the lawsuit [at meru high court], ltwp responded again...<ref>sarima indigenous peoples’ land forum: background, http://siplf.org/background</ref>",f
long_ew,e,"for example, [o]f the 29 workers watching the two wind towers, 26 are samburu, whereas only three are turkana.<ref>truthout,",f
long_ew,e,"wind powers green growth in kenya, but for whom?",f
long_ew,e,http://www.truth-out.org/news/item/29845-wind-powers-green-growth-in-kenya-but-for-whom</ref>,t
long_ew,e,Erro:501,f
long_ew,e,the forum is named after the village of sarima that is to be displaced by the project.,f
long_ew,e,"in their declaration of 7th february 2015 the siplf states:  :“the [[el molo people|el molo]], [[rendille people|rendille]], [[samburu people|samburu]], [[turkana people|turkana]] and other indigenous and [[pastoralism|pastoralist]] communities of [[laisamis constituency]] and karare ward, in [[marsabit county]], northern kenya, reject the illegal privatization of 150,000 acres of our ancestral land by the european consortium ‘lake turkana wind power ltd.’ (ltwp).”<ref",f
long_ew,e,"name=referencea>sarima indigenous peoples’ land forum: declaration, http://siplf.org/en/our-declaration/</ref>",f
long_ew,e,"[emphasis added]  the siplf are not against wind farm development, if there are benefits seen: :we are not against establishing a wind power project.",f
long_ew,e,"we know the power of the wind in our ancestral lands, and we want it to contribute to the sustainable development of our communities, the marsabit county and kenya as a whole.",f
long_ew,e,we are determined to make this happen on the basis of our communities’ ownership and leadership.,f
long_ew,e,we won’t allow the theft of our land under any circumstance.<ref,f
long_ew,e,"name=referencea/> [emphasis added]  contrary to documents produced by ltwp about the cultural sensitivity of the project, siplf claims that ltwp representatives have expressed, in actions and words, their complete contempt for our region and for our communities’ rich environment and cultures.",f
long_ew,e,"carlo van wageningen, one of the founders of ltwp, expressed this poor perception in eloquent terms:  :if you were to see some of the images of our wind site, of our site, i would say it reminds me of the pictures i used to see of the moon.",f
long_ew,e,"every hill is a crater, it’s old lava flows and lava rock everywhere, and it is very windy.",f
long_ew,e,"there is absolutely nothing there, there is no infrastructure, there are no electrical connections, there are no roads, there is no way to host anyone unless you put them in a tent, so we have to build everything.<ref>rtcc,",f
long_ew,e,"carlo van wageningen talks about wind power in africa, 2013, http://climatechange-tv.rtcc.org/2013/11/15/cop19-carlo-van-wageningen-talks-about-wind-power-in-africa</ref>",f
long_ew,e,further evidence of this attitude is provided by a mr.,f
long_ew,e,"parker in a may 2015 [[wall street journal]] article;<ref>wall street journal, lake turkana wind farm project in kenya faces headwinds, may 2015, http://www.wsj.com/articles/lake-turkana-wind-farm-project-in-kenya-faces-headwinds-1430881511</ref>",f
long_ew,e,you are at a huge distance from civilization… he says.,f
long_ew,e,Erro:533,t
long_ew,e,overseas private investment corporation (opic): lake turkana wind power] * [http://siplf.org,f
long_ew,e,sarima indigenous peoples land forum] * [http://www.businessdailyafrica.com/wind-project-lifts-vestas-turbine-sales/-/539552/2628104/-/kaaa54z/-/index.html,f
long_ew,e,turkana wind project lifts vestas’ turbine sales] * [http://cdm.unfccc.int/projects/db/sgs-ukl1298369167.94/view,t
long_ew,e,united nations framework conventions on climate change (unfccc)- clean development mechanism (cdm) project 4513 : lake turkana 310 mw wind power project] * [http://www.businessdailyafrica.com/corporate-news/lake-turkana-wind-power-farm-to-commission-new-turbines-by-march/-/539550/3034918/-/ytijcr/-/index.html,t
long_ew,e,lake turkana wind power farm to commission new turbines by march 2016] * [http://www.businessdailyafrica.com/wayleave-dispute-denies-kenyans-102mw-wind-power/539546-3339928-12ifnng/index.html,t
long_ew,e,wayleave dispute denies kenyans 102mw wind power]  {{africa topic|energy in}} {{africa topic|renewable energy in}}  [[category:wind power in kenya| ]] [[category:wind farms in kenya]] [[category:marsabit county]] [[category:renewable energy in kenya| ]] [[category:electric power in africa|kenya]] [[category:power stations in kenya]],t
coordinates_display,title,these include: the opposition of local tribal inhabitants in the sarima region; the filing of a lawsuit at meru high court regarding land titles in 2014;<ref name=siplf.org>sarima,f
